Département,Code du Canton,Libellé du Canton,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimés,Binôme,Nuance,Voix,Duel
37,08,Langeais,26440,18450,7990,204,103,7683,Mme Françoise ROUX,BC-UG,484,
37,07,Joué-lès-Tours,24934,17653,7281,168,95,7018,M. Judicaël OSMOND,BC-UD,3466,
37,07,Joué-lès-Tours,24934,17653,7281,168,95,7018,Mme Nadia BUREAU,BC-UG,2033,
37,07,Joué-lès-Tours,24934,17653,7281,168,95,7018,M. Marc BRIAUD,BC-RN,892,
37,07,Joué-lès-Tours,24934,17653,7281,168,95,7018,M. Martial CABARET,BC-DVC,627,
37,06,Descartes,18845,12496,6349,371,196,5782,M. Gérard DUBOIS,BC-DVD,4292,
37,06,Descartes,18845,12496,6349,371,196,5782,Mme Nadine MERCIER,BC-RN,913,
37,06,Descartes,18845,12496,6349,371,196,5782,Mme Anne FLOC' H,BC-DVD,577,
37,05,Chinon,26883,19002,7881,227,135,7519,M. Franck CHARTIER,BC-DVD,3595,
37,05,Chinon,26883,19002,7881,227,135,7519,Mme Louise GACHOT,BC-UGE,2662,
37,05,Chinon,26883,19002,7881,227,135,7519,M. Jean-François BELLANGER,BC-RN,1262,
37,04,Château-Renault,28134,19422,8712,307,162,8243,M. Alain ANCEAU,BC-UCD,4286,
37,04,Château-Renault,28134,19422,8712,307,162,8243,Mme Michèle MAAREK,BC-UG,2266,
37,04,Château-Renault,28134,19422,8712,307,162,8243,Mme Marie HÉRISSON,BC-RN,1691,
37,03,Bléré,20298,13868,6430,567,184,5679,Mme Jocelyne COCHIN,BC-DVD,4176,
37,03,Bléré,20298,13868,6430,567,184,5679,M. Philippe BARBIER,BC-RN,1503,
37,02,Ballan-Miré,18378,12372,6006,221,108,5677,Mme Solenne MARCHAND,BC-DVG,3333,
37,02,Ballan-Miré,18378,12372,6006,221,108,5677,M. Sébastien CLÉMENT,BC-DVC,1543,
37,02,Ballan-Miré,18378,12372,6006,221,108,5677,M. Laurent HÉRIN,BC-RN,801,
37,01,Amboise,20837,14128,6709,126,118,6465,M. Rémi LEVEAU,BC-DVG,1986,
37,01,Amboise,20837,14128,6709,126,118,6465,Mme Marie ARNOULT,BC-DVD,1881,
37,01,Amboise,20837,14128,6709,126,118,6465,Mme Corine FOUGERON,BC-RN,1340,
37,01,Amboise,20837,14128,6709,126,118,6465,M. Lionel CHISSON,BC-ECO,1258,
40,15,Seignanx,22022,14012,8010,368,231,7411,Mme Eva BELIN,BC-UG,3863,
40,15,Seignanx,22022,14012,8010,368,231,7411,M. Olivier BARRIÈRE,BC-DVC,2148,
40,15,Seignanx,22022,14012,8010,368,231,7411,M. Gérard CLAVERIE,BC-ECO,1000,
40,15,Seignanx,22022,14012,8010,368,231,7411,M. David BRUTAILS,BC-FI,400,
40,14,Pays Tyrossais,27852,18564,9288,278,158,8852,Mme Sylvie BERGEROO,BC-SOC,3002,
40,14,Pays Tyrossais,27852,18564,9288,278,158,8852,M. Henri ARBEILLE,BC-UCD,1604,
40,14,Pays Tyrossais,27852,18564,9288,278,158,8852,M. Patrick CORREAS,BC-RN,1539,
40,14,Pays Tyrossais,27852,18564,9288,278,158,8852,Mme Joëlle TAILLEFER,BC-ECO,1268,
40,14,Pays Tyrossais,27852,18564,9288,278,158,8852,Mme Maïté SAINT-PAU COMET,BC-UD,845,
40,14,Pays Tyrossais,27852,18564,9288,278,158,8852,Mme Sophie ARNAUDEAU,BC-FI,446,
40,14,Pays Tyrossais,27852,18564,9288,278,158,8852,Mme Catherine GUILLEN,BC-DSV,148,
40,13,Pays Morcenais Tarusate,20946,11913,9033,499,367,8167,M. Paul CARRÈRE,BC-SOC,5801,
40,13,Pays Morcenais Tarusate,20946,11913,9033,499,367,8167,Mme Isabelle DUPOUY,BC-UCD,1690,
40,13,Pays Morcenais Tarusate,20946,11913,9033,499,367,8167,Mme Danielle COURDAVAULT,BC-FI,676,
40,12,Orthe et Arrigans,18333,10753,7580,397,199,6984,M. Damien DELAVOIE,BC-UG,3940,
40,12,Orthe et Arrigans,18333,10753,7580,397,199,6984,M. Didier SAKELLARIDES,BC-DVD,2508,
40,12,Orthe et Arrigans,18333,10753,7580,397,199,6984,Mme Flavie DECAN,BC-FI,536,
40,11,Mont-de-Marsan-2,21462,13146,8316,270,188,7858,Mme Cathy DUPOUY,BC-UC,2446,
40,11,Mont-de-Marsan-2,21462,13146,8316,270,188,7858,Mme Patricia BEAUMONT,BC-DVG,2423,
40,11,Mont-de-Marsan-2,21462,13146,8316,270,188,7858,Mme Véronique RIVOIRE,BC-RN,1227,
40,11,Mont-de-Marsan-2,21462,13146,8316,270,188,7858,M. René DUPRÉ,BC-UD,936,
40,11,Mont-de-Marsan-2,21462,13146,8316,270,188,7858,M. Vincent DESCARGUES,BC-ECO,826,
40,10,Mont-de-Marsan-1,16636,10468,6168,242,159,5767,M. Frédéric DUTIN,BC-UG,1763,
40,10,Mont-de-Marsan-1,16636,10468,6168,242,159,5767,M. Mathieu ARA,BC-UC,1467,
40,10,Mont-de-Marsan-1,16636,10468,6168,242,159,5767,Mme Marie-Christine BOURDIEU,BC-UD,981,
40,10,Mont-de-Marsan-1,16636,10468,6168,242,159,5767,M. Michel DUFAY,BC-RN,936,
40,10,Mont-de-Marsan-1,16636,10468,6168,242,159,5767,Mme Laure CADINOT,BC-DVG,458,
40,10,Mont-de-Marsan-1,16636,10468,6168,242,159,5767,M. Pierre PRIETO,BC-DSV,162,
40,08,Haute Lande Armagnac,16979,9649,7330,378,298,6654,M. Dominique COUTIERE,BC-SOC,4151,
40,08,Haute Lande Armagnac,16979,9649,7330,378,298,6654,Mme Geneviève BALLAND,BC-UCD,1410,
40,08,Haute Lande Armagnac,16979,9649,7330,378,298,6654,M. René FRAIGNEAU,BC-DSV,1093,
40,07,Grands Lacs,28660,18750,9910,216,242,9452,M. Christophe LABRUYERE,BC-UCD,3271,
40,07,Grands Lacs,28660,18750,9910,216,242,9452,Mme Patricia CASSAGNE,BC-UD,2050,
40,07,Grands Lacs,28660,18750,9910,216,242,9452,M. Daniel LARGE,BC-UG,1987,
40,07,Grands Lacs,28660,18750,9910,216,242,9452,Mme Rachida BELKACEMI,BC-RN,1832,
40,07,Grands Lacs,28660,18750,9910,216,242,9452,M. Christophe BARDIN,BC-DSV,312,
40,09,Marensin Sud,27159,17089,10070,285,169,9616,M. Cyril GAYSSOT,BC-UG,3316,
40,09,Marensin Sud,27159,17089,10070,285,169,9616,Mme Claudia BERGERE,BC-UD,2293,
40,09,Marensin Sud,27159,17089,10070,285,169,9616,M. Christian Henri BOIREAU,BC-ECO,1418,
40,09,Marensin Sud,27159,17089,10070,285,169,9616,M. Stéphane DAVID,BC-RN,1388,
40,09,Marensin Sud,27159,17089,10070,285,169,9616,Mme Myriam LANGLOIS,BC-UD,1201,
40,06,Dax-2,21530,12991,8539,198,128,8213,Mme Martine DEDIEU,BC-DVD,3836,
40,06,Dax-2,21530,12991,8539,198,128,8213,Mme Gloria DORVAL,BC-UG,2903,
40,06,Dax-2,21530,12991,8539,198,128,8213,M. Gaylord DALLEAU,BC-RN,1047,
40,06,Dax-2,21530,12991,8539,198,128,8213,Mme Christiane COLIGNON,BC-FI,427,
40,05,Dax-1,18230,10926,7304,257,171,6876,M. Henri BEDAT,BC-UG,3087,
40,05,Dax-1,18230,10926,7304,257,171,6876,M. Hervé DARRIGADE,BC-UCG,2235,
40,05,Dax-1,18230,10926,7304,257,171,6876,Mme Fleur-Amélie DELANNOY,BC-RN,1192,
40,05,Dax-1,18230,10926,7304,257,171,6876,M. Jean-Claude BLANES,BC-DSV,362,
40,04,Coteau de Chalosse,19859,10428,9431,257,212,8962,Mme Christine FOURNADET,BC-SOC,4696,
40,04,Coteau de Chalosse,19859,10428,9431,257,212,8962,Mme Florence BERGEZ,BC-UCD,2294,
40,04,Coteau de Chalosse,19859,10428,9431,257,212,8962,Mme Elisabeth BRUNIE,BC-RN,1243,
40,04,Coteau de Chalosse,19859,10428,9431,257,212,8962,M. Stéphane BRUEY,BC-ECO,729,
40,03,Côte d'Argent,19979,11069,8910,309,104,8497,M. Xavier FORTINON,BC-SOC,3752,
40,03,Côte d'Argent,19979,11069,8910,309,104,8497,Mme Katia AMESTOY,BC-UCD,2943,
40,03,Côte d'Argent,19979,11069,8910,309,104,8497,M. Nicolas BERNIER,BC-RN,1120,
40,03,Côte d'Argent,19979,11069,8910,309,104,8497,M. Pascal CANON,BC-FI,475,
40,03,Côte d'Argent,19979,11069,8910,309,104,8497,M. Aurélien BANQUET-ROYERE,BC-DSV,207,
40,02,Chalosse Tursan,20403,10220,10183,398,202,9583,Mme Monique LUBIN,BC-SOC,4864,
40,02,Chalosse Tursan,20403,10220,10183,398,202,9583,M. Jean LAFFITTE,BC-DVD,2757,
40,02,Chalosse Tursan,20403,10220,10183,398,202,9583,Mme Hélène LABORDE SAUBIGNAC,BC-UD,1962,
40,01,Adour Armagnac,18635,10328,8307,239,143,7925,Mme Agathe BOURRETERE,BC-SOC,3512,
40,01,Adour Armagnac,18635,10328,8307,239,143,7925,M. Jean-Michel DUCLAVÉ,BC-DVC,1935,
40,01,Adour Armagnac,18635,10328,8307,239,143,7925,M. Jacques FAURE,BC-RN,1212,
40,01,Adour Armagnac,18635,10328,8307,239,143,7925,M. Vincent BARRAILH,BC-LR,1011,
40,01,Adour Armagnac,18635,10328,8307,239,143,7925,Mme Delphine DORNBIERER,BC-EXG,255,
41,15,Vineuil,16992,11120,5872,120,74,5678,M. Michel CONTOUR,BC-DVG,1883,
41,15,Vineuil,16992,11120,5872,120,74,5678,Mme Patricia FHIMA,BC-UD,1417,
41,15,Vineuil,16992,11120,5872,120,74,5678,M. Cédric MARMUSE,BC-UGE,1145,
41,15,Vineuil,16992,11120,5872,120,74,5678,M. Jean-Louis BERGER,BC-RN,1002,
41,15,Vineuil,16992,11120,5872,120,74,5678,Mme Sihem BLANCHET,BC-DIV,231,
41,14,Vendôme,16912,11030,5882,170,82,5630,Mme Monique GIBOTTEAU,BC-UDI,2832,
41,14,Vendôme,16912,11030,5882,170,82,5630,Mme Coralie BOULOT,BC-COM,1853,
41,14,Vendôme,16912,11030,5882,170,82,5630,M. Jacques BOURLIER,BC-RN,945,
41,13,La Sologne,16947,10738,6209,169,113,5927,M. Pascal BIOULAC,BC-DVD,3723,
41,13,La Sologne,16947,10738,6209,169,113,5927,M. Philippe BOBE,BC-RN,1143,
41,13,La Sologne,16947,10738,6209,169,113,5927,M. Sébastien DUPONT,BC-UGE,1061,
41,12,Selles-sur-Cher,15507,10084,5423,157,88,5178,Mme Angélique DUBÉ,BC-DVD,1473,
41,12,Selles-sur-Cher,15507,10084,5423,157,88,5178,M. Aurélien BERTRAND,BC-LR,1233,
41,12,Selles-sur-Cher,15507,10084,5423,157,88,5178,M. Dominique LEROY,BC-RN,1205,
41,12,Selles-sur-Cher,15507,10084,5423,157,88,5178,Mme Christina BROWN,BC-UD,534,
41,12,Selles-sur-Cher,15507,10084,5423,157,88,5178,Mme Touria DEHMEJ,BC-UGE,456,
41,12,Selles-sur-Cher,15507,10084,5423,157,88,5178,Mme Marielle LIMOGES,BC-DIV,277,
41,11,Saint-Aignan,13999,8555,5444,141,81,5222,Mme Marie-Pierre BEAU,BC-UDI,2511,
41,11,Saint-Aignan,13999,8555,5444,141,81,5222,M. Jean-Baptiste BAUDAT,BC-DVC,1117,
41,11,Saint-Aignan,13999,8555,5444,141,81,5222,M. Lucas BISIAUX,BC-RN,1043,
41,11,Saint-Aignan,13999,8555,5444,141,81,5222,Mme Christelle BERENGER,BC-UGE,551,
41,10,Romorantin-Lanthenay,14657,10124,4533,134,91,4308,Mme Tania ANDRÉ,BC-DVG,1186,
41,10,Romorantin-Lanthenay,14657,10124,4533,134,91,4308,M. Louis DE REDON,BC-UCD,909,
41,10,Romorantin-Lanthenay,14657,10124,4533,134,91,4308,M. Guillaume BESNARD,BC-RN,808,
41,10,Romorantin-Lanthenay,14657,10124,4533,134,91,4308,Mme Peggy DUPAIN,BC-UD,806,
41,10,Romorantin-Lanthenay,14657,10124,4533,134,91,4308,M. Damien ANTIGA,BC-UG,599,
41,09,Le Perche,17564,11295,6269,220,93,5956,Mme Florence DOUCET,BC-UDI,3340,
41,09,Le Perche,17564,11295,6269,220,93,5956,Mme Monique BARON,BC-RN,1484,
41,09,Le Perche,17564,11295,6269,220,93,5956,Mme Dominique BESSON SOUBOU,BC-DVG,1132,
41,07,Montrichard Val de Cher,15551,9327,6224,118,94,6012,M. Jacques PAOLETTI,BC-DVD,2436,
41,07,Montrichard Val de Cher,15551,9327,6224,118,94,6012,M. Jean-Marie JANSSENS,BC-UD,1768,
41,07,Montrichard Val de Cher,15551,9327,6224,118,94,6012,M. Michel CHASSIER,BC-RN,973,
41,07,Montrichard Val de Cher,15551,9327,6224,118,94,6012,M. François CHANCELIER,BC-ECO,835,
41,08,Veuzain-sur-Loire,15883,9739,6144,150,113,5881,M. Yves LECUIR,BC-UCD,2805,
41,08,Veuzain-sur-Loire,15883,9739,6144,150,113,5881,Mme Evelyne DAURON,BC-ECO,1776,
41,08,Veuzain-sur-Loire,15883,9739,6144,150,113,5881,Mme Annie FOUCHER,BC-RN,1300,
41,05,Chambord,19900,12562,7338,186,83,7069,M. Guillaume PELTIER,BC-UCD,2380,
41,05,Chambord,19900,12562,7338,186,83,7069,M. Gilles CLÉMENT,BC-DVG,2280,
41,05,Chambord,19900,12562,7338,186,83,7069,M. Yvon CHANSON,BC-RN,1257,
41,05,Chambord,19900,12562,7338,186,83,7069,M. Jérémie DEMALINE,BC-UG,794,
41,05,Chambord,19900,12562,7338,186,83,7069,Mme Caroline DE BODINAT,BC-UD,358,
41,04,Blois-3,15841,10219,5622,172,75,5375,M. Michel FROMET,BC-UCG,1701,
41,04,Blois-3,15841,10219,5622,172,75,5375,M. Alain DUCHALAIS,BC-LR,1268,
41,04,Blois-3,15841,10219,5622,172,75,5375,M. David FRICKER,BC-UGE,1082,
41,04,Blois-3,15841,10219,5622,172,75,5375,Mme Gisèle HERMELINE,BC-RN,1050,
41,04,Blois-3,15841,10219,5622,172,75,5375,Mme Maria-Isabel GARCIA,BC-DIV,274,
41,06,Montoire-sur-le-Loir,17593,10707,6886,244,106,6536,Mme Claire FOUCHER-MAUPETIT,BC-DVD,3579,
41,06,Montoire-sur-le-Loir,17593,10707,6886,244,106,6536,Mme Caroline BESNARD,BC-UGE,1511,
41,06,Montoire-sur-le-Loir,17593,10707,6886,244,106,6536,M. Sébastien CLAESS,BC-RN,1446,
41,03,Blois-2,16012,10285,5727,178,82,5467,M. Stéphane BAUDU,BC-MDM,2267,
41,03,Blois-2,16012,10285,5727,178,82,5467,Mme Isabelle NOUARI,BC-SOC,1952,
41,03,Blois-2,16012,10285,5727,178,82,5467,Mme Catherine MERCIER,BC-RN,961,
41,03,Blois-2,16012,10285,5727,178,82,5467,M. Jean-Marc JANVIER,BC-DIV,287,
41,02,Blois-1,11546,8755,2791,68,60,2663,Mme Hanan EL ADRAOUI,BC-UGE,1070,
41,02,Blois-1,11546,8755,2791,68,60,2663,Mme Marine BARDET,BC-RN,611,
41,02,Blois-1,11546,8755,2791,68,60,2663,Mme Chérifa ADAISSI,BC-UC,429,
41,02,Blois-1,11546,8755,2791,68,60,2663,Mme Keltoum BENYAGOUB,BC-LR,298,
41,02,Blois-1,11546,8755,2791,68,60,2663,Mme Danielle MANDARD,BC-DIV,255,
41,01,La Beauce,17650,11046,6604,248,167,6189,M. Pascal HUGUET,BC-DVD,3427,
41,01,La Beauce,17650,11046,6604,248,167,6189,M. Olivier BESNARD,BC-RN,1583,
41,01,La Beauce,17650,11046,6604,248,167,6189,M. Pascal BOUTRON,BC-UGE,1179,
42,21,Sorbiers,24948,16525,8423,145,66,8212,Mme Corinne BESSON-FAYOLLE,BC-UD,3283,
42,21,Sorbiers,24948,16525,8423,145,66,8212,M. Michel GANDILHON,BC-UG,2149,
42,21,Sorbiers,24948,16525,8423,145,66,8212,Mme Rebecca ROCHE,BC-RN,1634,
42,21,Sorbiers,24948,16525,8423,145,66,8212,M. Alain BARBASSO,BC-ECO,1146,
42,20,Saint-Just-Saint-Rambert,32234,22427,9807,210,106,9491,Mme Sylvie BONNET,BC-LR,5172,
42,20,Saint-Just-Saint-Rambert,32234,22427,9807,210,106,9491,M. Anthony GIBERT,BC-RN,2168,
42,20,Saint-Just-Saint-Rambert,32234,22427,9807,210,106,9491,M. Marc AURAY,BC-UG,2151,
42,17,Saint-Etienne-4,20486,15007,5479,118,46,5315,M. Jordan DA SILVA,BC-DVD,2334,
42,17,Saint-Etienne-4,20486,15007,5479,118,46,5315,Mme Annie ANDRIA,BC-UGE,2012,
42,17,Saint-Etienne-4,20486,15007,5479,118,46,5315,Mme Jocelyne BECHARD,BC-RN,969,
42,19,Saint-Etienne-6,21425,15899,5526,144,77,5305,M. Paul CORRIERAS,BC-DVC,2103,
42,19,Saint-Etienne-6,21425,15899,5526,144,77,5305,M. Florent HASPEL,BC-UG,1772,
42,19,Saint-Etienne-6,21425,15899,5526,144,77,5305,M. Hervé BREUIL,BC-RN,1124,
42,19,Saint-Etienne-6,21425,15899,5526,144,77,5305,Mme Annie CLEMENT,BC-DVD,306,
42,18,Saint-Etienne-5,19568,15019,4549,102,39,4408,M. Régis JUANICO,BC-UGE,2298,
42,18,Saint-Etienne-5,19568,15019,4549,102,39,4408,M. Frédéric DURAND,BC-DVC,1024,
42,18,Saint-Etienne-5,19568,15019,4549,102,39,4408,M. Jean-François GOUILLOUD,BC-RN,924,
42,18,Saint-Etienne-5,19568,15019,4549,102,39,4408,M. Fabrice DEVESA,BC-DVG,162,
42,16,Saint-Etienne-3,26172,18598,7574,300,147,7127,Mme Arlette BERNARD,BC-SOC,3946,
42,16,Saint-Etienne-3,26172,18598,7574,300,147,7127,M. Eric BERLIVET,BC-UCD,3181,
42,16,Saint-Etienne-3,26172,18598,7574,300,147,7127,Mme Sana BELMOUDEN,BC-DVG,0,
42,13,Saint-Chamond,26269,20049,6220,272,12,5936,Mme Stéphanie CALACIURA,BC-DVD,3182,
42,13,Saint-Chamond,26269,20049,6220,272,12,5936,M. Raphaël BACCAGLIONI,BC-RN,1259,
42,13,Saint-Chamond,26269,20049,6220,272,12,5936,M. Jean MINNAERT,BC-ECO,774,
42,13,Saint-Chamond,26269,20049,6220,272,12,5936,Mme Carmen MONTET,BC-UG,721,
42,15,Saint-Etienne-2,18866,14406,4460,99,48,4313,M. Jean-François BARNIER,BC-UD,1640,
42,15,Saint-Etienne-2,18866,14406,4460,99,48,4313,M. Cyrille BONNEFOY,BC-UG,1401,
42,15,Saint-Etienne-2,18866,14406,4460,99,48,4313,Mme Magali CHOUVELLON,BC-RN,890,
42,15,Saint-Etienne-2,18866,14406,4460,99,48,4313,M. Aziz MAKHLOUFI,BC-UD,382,
42,14,Saint-Etienne-1,19278,14288,4990,167,86,4737,Mme Fabienne PERRIN,BC-LR,1966,
42,14,Saint-Etienne-1,19278,14288,4990,167,86,4737,Mme Valérie ATIF,BC-UGE,1933,
42,14,Saint-Etienne-1,19278,14288,4990,167,86,4737,M. Pierre DAVID,BC-REM,838,
42,14,Saint-Etienne-1,19278,14288,4990,167,86,4737,Mme Zahra BENCHARIF,BC-RDG,0,
42,12,Roanne-2,19336,13362,5974,131,85,5758,M. Eric MICHAUD,BC-UG,2077,
42,12,Roanne-2,19336,13362,5974,131,85,5758,Mme Farida AYADENE,BC-DVD,1843,
42,12,Roanne-2,19336,13362,5974,131,85,5758,M. Raymond MONCORGER,BC-RN,1039,
42,12,Roanne-2,19336,13362,5974,131,85,5758,Mme Dominique BOUINEAU,BC-ECO,799,
42,11,Roanne-1,17162,12219,4943,86,87,4770,Mme Brigitte DUMOULIN,BC-SOC,1577,
42,11,Roanne-1,17162,12219,4943,86,87,4770,M. Daniel PEREZ,BC-UD,1489,
42,11,Roanne-1,17162,12219,4943,86,87,4770,Mme Liliane BENIGAUD,BC-RN,842,
42,11,Roanne-1,17162,12219,4943,86,87,4770,Mme Laurianne ANSELMINI-DELORME,BC-ECO,504,
42,11,Roanne-1,17162,12219,4943,86,87,4770,Mme Mame Thiaba DIALLO,BC-REM,358,
42,10,Rive-de-Gier,27825,20460,7365,117,58,7190,M. Bernard LAGET,BC-DVD,1606,
42,10,Rive-de-Gier,27825,20460,7365,117,58,7190,M. Jean-Luc FOUGERAND,BC-RN,1595,
42,10,Rive-de-Gier,27825,20460,7365,117,58,7190,"M. Jean,Alain BARRIER",BC-UG,1592,
42,10,Rive-de-Gier,27825,20460,7365,117,58,7190,M. Denis BARRIOL,BC-DVD,1407,
42,10,Rive-de-Gier,27825,20460,7365,117,58,7190,Mme Sylvie BOCCHINI,BC-ECO,990,
42,09,Renaison,23297,14951,8346,272,138,7936,Mme Huguette BURELIER,BC-DVD,3909,
42,09,Renaison,23297,14951,8346,272,138,7936,Mme Christine ARANEO,BC-DVG,2679,
42,09,Renaison,23297,14951,8346,272,138,7936,Mme Jocelyne D'ELIA,BC-RN,1348,
42,08,Le Pilat,27279,17317,9962,288,134,9540,M. Jean-François CHORAIN,BC-DVD,3143,
42,08,Le Pilat,27279,17317,9962,288,134,9540,M. Robert CORVAISIER,BC-DIV,2912,
42,08,Le Pilat,27279,17317,9962,288,134,9540,M. Tim BOUZON,BC-RN,1875,
42,08,Le Pilat,27279,17317,9962,288,134,9540,Mme Anne-Marie BORGEAIS,BC-UC,1610,
42,07,Montbrison,30355,20268,10087,221,91,9775,M. Jean-Yves BONNEFOY,BC-DVD,4427,
42,07,Montbrison,30355,20268,10087,221,91,9775,M. Julien BOROWCZYK,BC-UCD,1971,
42,07,Montbrison,30355,20268,10087,221,91,9775,Mme Marjorie COMBE,BC-UGE,1866,
42,07,Montbrison,30355,20268,10087,221,91,9775,M. Grégoire GRANGER,BC-RN,1511,
42,06,Firminy,20640,14602,6038,141,75,5822,Mme Danièle CINIERI,BC-LR,1927,
42,06,Firminy,20640,14602,6038,141,75,5822,M. Christophe FAVERJON,BC-COM,1605,
42,06,Firminy,20640,14602,6038,141,75,5822,Mme Stéphanie GOURGAUD,BC-DVG,1239,
42,06,Firminy,20640,14602,6038,141,75,5822,Mme Joëlle BERAUD,BC-RN,966,
42,06,Firminy,20640,14602,6038,141,75,5822,M. Jean Paul VALOUR,BC-DSV,85,
42,05,Feurs,28171,19016,9155,255,130,8770,Mme Marianne DARFEUILLE,BC-DVD,5118,
42,05,Feurs,28171,19016,9155,255,130,8770,M. Pierre BRUNEAU,BC-SOC,2049,
42,05,Feurs,28171,19016,9155,255,130,8770,Mme Claudine JEHANNE,BC-RN,1603,
42,04,Le Coteau,23967,16157,7810,199,132,7479,Mme Véronique CHAVEROT,BC-DVD,4353,
42,04,Le Coteau,23967,16157,7810,199,132,7479,M. Luc DOTTO,BC-UGE,1768,
42,04,Le Coteau,23967,16157,7810,199,132,7479,M. Claude MAURICE,BC-RN,1358,
42,03,Charlieu,21808,14514,7294,200,101,6993,M. Jérémie LACROIX,BC-UD,4208,
42,03,Charlieu,21808,14514,7294,200,101,6993,Mme Corinne DEAL,BC-UG,1470,
42,03,Charlieu,21808,14514,7294,200,101,6993,M. Alain COMMOY,BC-RN,1315,
42,02,Boën-sur-Lignon,23201,14790,8411,213,107,8091,Mme Chantal BROSSE,BC-UD,4365,
42,02,Boën-sur-Lignon,23201,14790,8411,213,107,8091,Mme Linda MOLLON-LAPENDRY,BC-DVG,2119,
42,02,Boën-sur-Lignon,23201,14790,8411,213,107,8091,Mme Laëtitia HAFIZOU,BC-RN,1206,
42,02,Boën-sur-Lignon,23201,14790,8411,213,107,8091,Mme Jacqueline MARCUCCILLI,BC-EXG,401,
42,01,Andrézieux-Bouthéon,32262,23059,9203,225,102,8876,Mme Sylvie CHAMPENOIS,BC-REM,2687,
42,01,Andrézieux-Bouthéon,32262,23059,9203,225,102,8876,Mme Nicole BRUEL,BC-DVD,2675,
42,01,Andrézieux-Bouthéon,32262,23059,9203,225,102,8876,Mme Agnès CHOUVELLON,BC-RN,2067,
42,01,Andrézieux-Bouthéon,32262,23059,9203,225,102,8876,M. Alexandre CHARROIN,BC-UG,1447,
43,08,Mézenc,10067,6139,3928,587,140,3201,M. Philippe DELABRE,BC-UCD,3201,
43,07,Gorges de l'Allier-Gévaudan,8281,4391,3890,136,79,3675,M. Michel BRUN,BC-DVC,1658,
43,07,Gorges de l'Allier-Gévaudan,8281,4391,3890,136,79,3675,M. Gérard BEAUD,BC-DIV,1249,
43,07,Gorges de l'Allier-Gévaudan,8281,4391,3890,136,79,3675,Mme Armelle BESSE,BC-DVG,768,
43,06,Emblavez-et-Meygal,10204,5869,4335,380,229,3726,M. Raymond ABRIAL,BC-DVG,3064,
43,06,Emblavez-et-Meygal,10204,5869,4335,380,229,3726,Mme Eliane MERET,BC-FI,662,
43,05,Deux Rivières et Vallées,10363,6854,3509,154,79,3276,M. Bruno MARCON,BC-DVD,2498,
43,05,Deux Rivières et Vallées,10363,6854,3509,154,79,3276,Mme Aude BALLOT,BC-DVG,778,
43,04,Brioude,10175,6431,3744,122,76,3546,M. Michel BERGOUGNOUX,BC-LR,2463,
43,04,Brioude,10175,6431,3744,122,76,3546,M. Christophe BEDROSSIAN,BC-ECO,1083,
43,03,Boutières,10206,6023,4183,659,126,3398,M. Olivier CIGOLOTTI,BC-UD,3398,
43,02,Bas-en-Basset,10349,6349,4000,271,129,3600,M. Guy JOLIVET,BC-DVD,2394,
43,02,Bas-en-Basset,10349,6349,4000,271,129,3600,M. Pierre ASTOR,BC-DVD,1206,
43,01,Aurec-sur-Loire,10933,7143,3790,201,81,3508,M. Eric BONCHE,BC-DVD,2395,
43,01,Aurec-sur-Loire,10933,7143,3790,201,81,3508,Mme Suzanne FOURETS,BC-RN,1113,
44,31,Vertou,33178,22128,11050,338,178,10534,M. Rodolphe AMAILLAND,BC-UCD,6127,
44,31,Vertou,33178,22128,11050,338,178,10534,Mme Patricia HELIAS,BC-UGE,3668,
44,31,Vertou,33178,22128,11050,338,178,10534,Mme Fabienne CAILLEAU,BC-COM,739,
44,30,Vallet,35861,25228,10633,285,163,10185,Mme Charlotte LUQUIAU,BC-UD,4655,
44,30,Vallet,35861,25228,10633,285,163,10185,Mme Aurélie MERIAU,BC-DVG,4341,
44,30,Vallet,35861,25228,10633,285,163,10185,Mme Nicole JARNY,BC-RN,1189,
44,29,Saint-Sébastien-sur-Loire,33004,22064,10940,319,210,10411,M. Laurent TURQUOIS,BC-UCD,6163,
44,29,Saint-Sébastien-sur-Loire,33004,22064,10940,319,210,10411,M. Claude CANO,BC-UG,4248,
44,28,Saint-Philbert-de-Grand-Lieu,36570,25405,11165,236,149,10780,M. Stephan BEAUGÉ,BC-DVD,3470,
44,28,Saint-Philbert-de-Grand-Lieu,36570,25405,11165,236,149,10780,M. Yannick FETIVEAU,BC-DIV,2756,
44,28,Saint-Philbert-de-Grand-Lieu,36570,25405,11165,236,149,10780,M. Jean-Baptiste AVRILLIER,BC-DVG,2422,
44,28,Saint-Philbert-de-Grand-Lieu,36570,25405,11165,236,149,10780,Mme Yvonne GUIHENEUF,BC-RN,1258,
44,28,Saint-Philbert-de-Grand-Lieu,36570,25405,11165,236,149,10780,Mme Chrystèle FOUREL,BC-DIV,874,
44,27,Saint-Nazaire-2,35338,26280,9058,249,138,8671,Mme Lydia MEIGNEN,BC-SOC,2443,
44,27,Saint-Nazaire-2,35338,26280,9058,249,138,8671,M. Gauthier BOUCHET,BC-RN,1500,
44,27,Saint-Nazaire-2,35338,26280,9058,249,138,8671,Mme Christelle ARDOUIN,BC-FI,1470,
44,27,Saint-Nazaire-2,35338,26280,9058,249,138,8671,M. Denis CHEREAU,BC-UC,1163,
